task,recipe,reference,mask_name,metric,is_primary,n,df,mean,std,ci95_low,ci95_high,seeds_json,seed_differences_json
gpt_wikitext103,decreasing_ild,dense,primary_two_thirds,ce,False,3,2,-3.858336289723715,0.5267680833122792,-5.166900750871971,-2.549771828575459,"[2000, 2001, 2002]","[-4.435383354745261, -3.736387446643861, -3.4032380677820226]"
gpt_wikitext103,decreasing_ild,dense,primary_two_thirds,accuracy,False,3,2,0.19835994144280752,0.02309498138458377,0.14098882723118386,0.25573105565443116,"[2000, 2001, 2002]","[0.22385114431381226, 0.19239866733551025, 0.17883001267910004]"
gpt_wikitext103,decreasing_ild,dense,primary_two_thirds,excess_ce,True,3,2,-4.08296272748208,0.5158199058455426,-5.364330408109328,-2.8015950468548314,"[2000, 2001, 2002]","[-4.645410623007673, -3.971472243952558, -3.6320053154860092]"
gpt_wikitext103,decreasing_ild,dense,primary_two_thirds,accuracy_change,False,3,2,0.22255698343118033,0.022142171788523093,0.1675527794693314,0.27756118739302926,"[2000, 2001, 2002]","[0.24668127298355103, 0.21782898902893066, 0.20316068828105927]"
gpt_wikitext103,decreasing_ild,dense,prefix_4,ce,False,3,2,-4.760601912087542,0.6147152006187824,-6.287639123984256,-3.2335647001908274,"[2000, 2001, 2002]","[-5.4687896317582805, -4.4480699717513925, -4.364946132752953]"
gpt_wikitext103,decreasing_ild,dense,prefix_4,accuracy,False,3,2,0.19896202782789865,0.007590859321133579,0.18010528792301947,0.21781876773277783,"[2000, 2001, 2002]","[0.20661043375730515, 0.19143005460500717, 0.19884559512138367]"
gpt_wikitext103,decreasing_ild,dense,prefix_4,excess_ce,False,3,2,-4.985228349845908,0.6023277747198665,-6.481493489914536,-3.48896320977728,"[2000, 2001, 2002]","[-5.678816900020694, -4.683154769060089, -4.59371338045694]"
gpt_wikitext103,decreasing_ild,dense,prefix_4,accuracy_change,False,3,2,0.22315906981627145,0.006290110703402664,0.2075335686063178,0.2387845710262251,"[2000, 2001, 2002]","[0.22944056242704391, 0.21686037629842758, 0.2231762707233429]"
gpt_wikitext103,decreasing_ild,dense,prefix_6,ce,False,3,2,-4.561400890350343,0.6328530231068101,-6.133494951100176,-2.989306829600509,"[2000, 2001, 2002]","[-5.281238133345194, -4.310471747948872, -4.092492789756962]"
gpt_wikitext103,decreasing_ild,dense,prefix_6,accuracy,False,3,2,0.22069649895032248,0.021365760003603823,0.16762100878330638,0.2737719891173386,"[2000, 2001, 2002]","[0.2443946897983551, 0.21478815376758575, 0.20290665328502655]"
gpt_wikitext103,decreasing_ild,dense,prefix_6,excess_ce,False,3,2,-4.786027328108708,0.6209652052142437,-6.328590412120164,-3.2434642440972525,"[2000, 2001, 2002]","[-5.491265401607606, -4.545556545257569, -4.321260037460949]"
gpt_wikitext103,decreasing_ild,dense,prefix_6,accuracy_change,False,3,2,0.24489354093869528,0.020399559031148626,0.19421822704456895,0.2955688548328216,"[2000, 2001, 2002]","[0.26722481846809387, 0.24021847546100616, 0.22723732888698578]"
gpt_wikitext103,decreasing_ild,dense,prefix_10,ce,False,3,2,-2.112369148388788,0.24388970510205185,-2.7182247623616593,-1.5065135344159168,"[2000, 2001, 2002]","[-2.216865330207639, -2.286599752379627, -1.833642362579098]"
gpt_wikitext103,decreasing_ild,dense,prefix_10,accuracy,False,3,2,0.09060460329055786,0.009716029113702578,0.0664686489599007,0.11474055762121502,"[2000, 2001, 2002]","[0.09685832262039185, 0.09554430842399597, 0.07941117882728577]"
gpt_wikitext103,decreasing_ild,dense,prefix_10,excess_ce,False,3,2,-2.3369955861471534,0.24247571447437588,-2.9393386526776304,-1.7346525196166764,"[2000, 2001, 2002]","[-2.4268925984700522, -2.521684549688324, -2.0624096102830847]"
gpt_wikitext103,decreasing_ild,dense,prefix_10,accuracy_change,False,3,2,0.11480164527893066,0.009599624691780021,0.09095485556259594,0.13864843499526538,"[2000, 2001, 2002]","[0.11968845129013062, 0.12097463011741638, 0.103741854429245]"
gpt_wikitext103,decreasing_ild,dense,random_keeps_first_0,ce,False,3,2,-0.1316701764982892,0.041574228056765944,-0.23494628425462344,-0.028394068741954923,"[2000, 2001, 2002]","[-0.16631931211890283, -0.08557071530722027, -0.1431205020687445]"
gpt_wikitext103,decreasing_ild,dense,random_keeps_first_0,accuracy,False,3,2,0.02202161153157552,0.008997340923346966,-0.00032902236236720395,0.04437224542551824,"[2000, 2001, 2002]","[0.02883240580558777, 0.011821955442428589, 0.025410473346710205]"
gpt_wikitext103,decreasing_ild,dense,random_keeps_first_0,excess_ce,False,3,2,-0.3562966142566548,0.03094650848194441,-0.43317200302634407,-0.2794212254869656,"[2000, 2001, 2002]","[-0.3763465803813162, -0.3206555126159172, -0.3718877497727311]"
gpt_wikitext103,decreasing_ild,dense,random_keeps_first_0,accuracy_change,False,3,2,0.046218653519948326,0.007824312089986723,0.02678198478802823,0.06565532225186842,"[2000, 2001, 2002]","[0.05166253447532654, 0.037252277135849, 0.049741148948669434]"
gpt_wikitext103,decreasing_ild,dense,random_keeps_first_1,ce,False,3,2,-0.16713224452362496,0.05484756971673764,-0.3033811608595953,-0.03088332818765463,"[2000, 2001, 2002]","[-0.10395867650101831, -0.19483558530729983, -0.20260247176255675]"
gpt_wikitext103,decreasing_ild,dense,random_keeps_first_1,accuracy,False,3,2,0.022703091303507488,0.004335660434759999,0.011932713711799518,0.03347346889521546,"[2000, 2001, 2002]","[0.018189460039138794, 0.023084193468093872, 0.026835620403289795]"
gpt_wikitext103,decreasing_ild,dense,random_keeps_first_1,excess_ce,False,3,2,-0.39175868228199057,0.0673570647384117,-0.5590829069573416,-0.22443445760663946,"[2000, 2001, 2002]","[-0.31398594476343167, -0.42992038261599674, -0.43136971946654334]"
gpt_wikitext103,decreasing_ild,dense,random_keeps_first_1,accuracy_change,False,3,2,0.04690013329188029,0.0052624698436486705,0.03382743349586638,0.059972833087894195,"[2000, 2001, 2002]","[0.041019588708877563, 0.04851451516151428, 0.05116629600524902]"
gpt_wikitext103,decreasing_ild,dense,random_keeps_first_2,ce,False,3,2,-0.4092573783585052,0.17178438434946233,-0.8359934458257481,0.017478689108737733,"[2000, 2001, 2002]","[-0.6074595490122232, -0.30331528671388686, -0.31699729934940546]"
gpt_wikitext103,decreasing_ild,dense,random_keeps_first_2,accuracy,False,3,2,0.053344398736953735,0.022470195908325035,-0.002474662311287401,0.10916345978519487,"[2000, 2001, 2002]","[0.07922860980033875, 0.03884813189506531, 0.04195645451545715]"
gpt_wikitext103,decreasing_ild,dense,random_keeps_first_2,excess_ce,False,3,2,-0.6338838161168708,0.15904749402155616,-1.028979693989027,-0.23878793824471467,"[2000, 2001, 2002]","[-0.8174868172746366, -0.5384000840225838, -0.5457645470533921]"
gpt_wikitext103,decreasing_ild,dense,random_keeps_first_2,accuracy_change,False,3,2,0.07754144072532654,0.02125634286226226,0.024737757805438444,0.13034512364521464,"[2000, 2001, 2002]","[0.10205873847007751, 0.06427845358848572, 0.06628713011741638]"
gpt_wikitext103,decreasing_ild,dense,delete_first_only,ce,False,3,2,0.45079115994254454,0.05619909801918513,0.31118486118184907,0.59039745870324,"[2000, 2001, 2002]","[0.3876091561666346, 0.49520263051599045, 0.4695616931450086]"
gpt_wikitext103,decreasing_ild,dense,delete_first_only,accuracy,False,3,2,-0.00970078477015098,0.011164243305706747,-0.0374343025899836,0.018032733049681636,"[2000, 2001, 2002]","[-0.0002897921949625015, -0.022036172449588776, -0.006776389665901661]"
gpt_wikitext103,decreasing_ild,dense,delete_first_only,excess_ce,False,3,2,0.22616472218417893,0.043169053368087615,0.11892684872819792,0.33340259564015995,"[2000, 2001, 2002]","[0.17758188790422125, 0.26011783320729354, 0.24079444544102202]"
gpt_wikitext103,decreasing_ild,dense,delete_first_only,accuracy_change,False,3,2,0.014496257218221823,0.00993266208525831,-0.010177843246704297,0.039170357683147944,"[2000, 2001, 2002]","[0.022540336474776268, 0.0033941492438316345, 0.017554285936057568]"
vit_cifar100,constant_ild,dense,full,ce,False,3,2,-0.3662148283640545,0.04784389246557105,-0.4850656459188653,-0.2473640108092437,"[2000, 2001, 2002]","[-0.3117827114105225, -0.38525185699462927, -0.40160991668701174]"
vit_cifar100,constant_ild,dense,full,accuracy,False,3,2,0.025133321682612102,0.005718674279230202,0.010927347243862691,0.039339296121361514,"[2000, 2001, 2002]","[0.01969999074935913, 0.031099975109100342, 0.02459999918937683]"
vit_cifar100,constant_ild,dense,full,excess_ce,False,3,2,0.0,0.0,0.0,0.0,"[2000, 2001, 2002]","[0.0, 0.0, 0.0]"
vit_cifar100,constant_ild,dense,full,accuracy_change,False,3,2,0.0,0.0,0.0,0.0,"[2000, 2001, 2002]","[0.0, 0.0, 0.0]"
vit_cifar100,constant_ild,dense,primary_two_thirds,ce,False,3,2,-0.08846585763295482,0.05106578979806874,-0.21532031185509093,0.0383885965891813,"[2000, 2001, 2002]","[-0.031305638694762994, -0.12958578033447266, -0.1045061538696288]"
vit_cifar100,constant_ild,dense,primary_two_thirds,accuracy,False,3,2,0.03893333673477173,0.0074795380769248025,0.020353134130760214,0.05751353933878324,"[2000, 2001, 2002]","[0.03560000658035278, 0.047500014305114746, 0.033699989318847656]"
vit_cifar100,constant_ild,dense,primary_two_thirds,excess_ce,True,3,2,0.27774897073109966,0.02085311400834957,0.22594696381371698,0.32955097764848235,"[2000, 2001, 2002]","[0.2804770727157595, 0.2556660766601566, 0.29710376281738293]"
vit_cifar100,constant_ild,dense,primary_two_thirds,accuracy_change,False,3,2,0.013800015052159628,0.00407801196011164,0.0036696717527229875,0.023930358351596268,"[2000, 2001, 2002]","[0.015900015830993652, 0.016400039196014404, 0.009099990129470825]"
vit_cifar100,constant_ild,dense,prefix_4,ce,False,3,2,-0.5517538879394531,0.019822060525172353,-0.6009946160163542,-0.5025131598625521,"[2000, 2001, 2002]","[-0.5342123474121094, -0.5477914398193358, -0.5732578765869141]"
vit_cifar100,constant_ild,dense,prefix_4,accuracy,False,3,2,0.05400000015894572,0.0038000023678742625,0.04456027097183844,0.06343972934605299,"[2000, 2001, 2002]","[0.05300000309944153, 0.05079999566078186, 0.05820000171661377]"
vit_cifar100,constant_ild,dense,prefix_4,excess_ce,False,3,2,-0.1855390595753986,0.03227114198519044,-0.2657050203848644,-0.10537309876593283,"[2000, 2001, 2002]","[-0.22242963600158694, -0.16253958282470649, -0.17164795989990234]"
vit_cifar100,constant_ild,dense,prefix_4,accuracy_change,False,3,2,0.028866678476333618,0.007939975545131588,0.009142685793606768,0.04859067115906047,"[2000, 2001, 2002]","[0.0333000123500824, 0.01970002055168152, 0.03360000252723694]"
vit_cifar100,constant_ild,dense,prefix_6,ce,False,3,2,-0.26512056058247896,0.031733616888012454,-0.34395123502698594,-0.18628988613797198,"[2000, 2001, 2002]","[-0.2289315769195559, -0.2881940620422365, -0.2782360427856445]"
vit_cifar100,constant_ild,dense,prefix_6,accuracy,False,3,2,0.04576667149861654,0.001530801120334882,0.04196395070626996,0.04956939229096312,"[2000, 2001, 2002]","[0.04460000991821289, 0.047500014305114746, 0.04519999027252197]"
vit_cifar100,constant_ild,dense,prefix_6,excess_ce,False,3,2,0.10109426778157553,0.02056071343621999,0.05001862415238274,0.1521699114107683,"[2000, 2001, 2002]","[0.0828511344909666, 0.09705779495239275, 0.12337387390136723]"
vit_cifar100,constant_ild,dense,prefix_6,accuracy_change,False,3,2,0.020633349816004436,0.004250088174198392,0.010075545503844716,0.03119115412816416,"[2000, 2001, 2002]","[0.02490001916885376, 0.016400039196014404, 0.02059999108314514]"
vit_cifar100,constant_ild,dense,prefix_10,ce,False,3,2,-0.11484961694081619,0.05258000963745254,-0.24546560176997775,0.015766367888345373,"[2000, 2001, 2002]","[-0.05414207134246807, -0.14442695941925043, -0.14597982006073007]"
vit_cifar100,constant_ild,dense,prefix_10,accuracy,False,3,2,0.030066678921381634,0.006863203848415573,0.01301753541750601,0.04711582242525726,"[2000, 2001, 2002]","[0.031500011682510376, 0.036100029945373535, 0.022599995136260986]"
vit_cifar100,constant_ild,dense,prefix_10,excess_ce,False,3,2,0.2513652114232383,0.009183367206060503,0.228552462625014,0.2741779602214626,"[2000, 2001, 2002]","[0.2576406400680544, 0.24082489757537884, 0.25563009662628167]"
vit_cifar100,constant_ild,dense,prefix_10,accuracy_change,False,3,2,0.004933357238769531,0.006900254258542475,-0.012207824586141367,0.02207453906368043,"[2000, 2001, 2002]","[0.011800020933151245, 0.005000054836273193, -0.0020000040531158447]"
vit_cifar100,constant_ild,dense,random_keeps_first_0,ce,False,3,2,-1.9865552635192876,0.023678793133992945,-2.0453766465142325,-1.927733880524343,"[2000, 2001, 2002]","[-1.9858206298828125, -2.0105928249359137, -1.9632523357391363]"
vit_cifar100,constant_ild,dense,random_keeps_first_0,accuracy,False,3,2,0.2749333182970683,0.0033201409595037795,0.2666856309309495,0.2831810056631871,"[2000, 2001, 2002]","[0.2710999846458435, 0.2768999934196472, 0.2767999768257141]"
vit_cifar100,constant_ild,dense,random_keeps_first_0,excess_ce,False,3,2,-1.620340435155233,0.056364359914625004,-1.7603572672227203,-1.4803236030877458,"[2000, 2001, 2002]","[-1.67403791847229, -1.6253409679412845, -1.5616424190521245]"
vit_cifar100,constant_ild,dense,random_keeps_first_0,accuracy_change,False,3,2,0.24979999661445618,0.003487099556912035,0.24113756110020004,0.2584624321287123,"[2000, 2001, 2002]","[0.2513999938964844, 0.24580001831054688, 0.2521999776363373]"
vit_cifar100,constant_ild,dense,random_keeps_first_1,ce,False,3,2,-1.9519055631637574,0.025377896576863512,-2.0149477530974496,-1.8888633732300655,"[2000, 2001, 2002]","[-1.9669007568359378, -1.9662115385055543, -1.9226043941497801]"
vit_cifar100,constant_ild,dense,random_keeps_first_1,accuracy,False,3,2,0.273433322707812,0.004100416174580057,0.2632473242543103,0.2836193211613137,"[2000, 2001, 2002]","[0.2692999839782715, 0.2734999805688858, 0.2775000035762787]"
vit_cifar100,constant_ild,dense,random_keeps_first_1,excess_ce,False,3,2,-1.585690734799703,0.06718682921282737,-1.7525920709860556,-1.4187893986133502,"[2000, 2001, 2002]","[-1.6551180454254153, -1.580959681510925, -1.5209944774627684]"
vit_cifar100,constant_ild,dense,random_keeps_first_1,accuracy_change,False,3,2,0.2483000010251999,0.00536935556325396,0.23496178238225762,0.26163821966814216,"[2000, 2001, 2002]","[0.24959999322891235, 0.24240000545978546, 0.25290000438690186]"
vit_cifar100,constant_ild,dense,random_keeps_first_2,ce,False,3,2,-1.4541062310536703,0.04696918656010787,-1.5707841586819533,-1.3374283034253873,"[2000, 2001, 2002]","[-1.400671134185791, -1.472784979629517, -1.488862579345703]"
vit_cifar100,constant_ild,dense,random_keeps_first_2,accuracy,False,3,2,0.22606666882832846,0.005953432461875214,0.21127752273490819,0.24085581492174873,"[2000, 2001, 2002]","[0.22150000929832458, 0.2238999903202057, 0.23280000686645508]"
vit_cifar100,constant_ild,dense,random_keeps_first_2,excess_ce,False,3,2,-1.0878914026896158,0.0008747578167459052,-1.0900644215709188,-1.0857183838083129,"[2000, 2001, 2002]","[-1.0888884227752684, -1.0875331226348877, -1.0872526626586914]"
vit_cifar100,constant_ild,dense,random_keeps_first_2,accuracy_change,False,3,2,0.20093334714571634,0.007736490255853287,0.18171483994388982,0.22015185434754286,"[2000, 2001, 2002]","[0.20180001854896545, 0.19280001521110535, 0.20820000767707825]"
vit_cifar100,constant_ild,dense,delete_first_only,ce,False,3,2,2.882507181803386,0.2743572530548394,2.200965982973786,3.564048380632986,"[2000, 2001, 2002]","[2.879679724121094, 2.6095745849609386, 3.1582672363281254]"
vit_cifar100,constant_ild,dense,delete_first_only,accuracy,False,3,2,-0.00279999990016222,0.002651414480416333,-0.009386478600675784,0.0037864788003513427,"[2000, 2001, 2002]","[9.999983012676239e-05, -0.0050999997183680534, -0.003399999812245369]"
vit_cifar100,constant_ild,dense,delete_first_only,excess_ce,False,3,2,3.2487220101674406,0.28684415748422953,2.5361616211406846,3.9612823991941966,"[2000, 2001, 2002]","[3.1914624355316166, 2.994826441955569, 3.5598771530151367]"
vit_cifar100,constant_ild,dense,delete_first_only,accuracy_change,False,3,2,-0.027933321582774322,0.008300192819872435,-0.04855214358214015,-0.007314499583408497,"[2000, 2001, 2002]","[-0.01959999091923237, -0.036199974827468395, -0.0279999990016222]"
vit_cifar100,decreasing_ild,dense,full,ce,False,3,2,-0.5180927847544353,0.06519166167317098,-0.680037850014094,-0.35614771949477664,"[2000, 2001, 2002]","[-0.5898792419433594, -0.46257861900329633, -0.5018204933166501]"
vit_cifar100,decreasing_ild,dense,full,accuracy,False,3,2,0.013633320728937784,0.0036501280416215954,0.004565900007710956,0.02270074145016461,"[2000, 2001, 2002]","[0.01780000329017639, 0.012099981307983398, 0.010999977588653564]"
vit_cifar100,decreasing_ild,dense,full,excess_ce,False,3,2,0.0,0.0,0.0,0.0,"[2000, 2001, 2002]","[0.0, 0.0, 0.0]"
vit_cifar100,decreasing_ild,dense,full,accuracy_change,False,3,2,0.0,0.0,0.0,0.0,"[2000, 2001, 2002]","[0.0, 0.0, 0.0]"
vit_cifar100,decreasing_ild,dense,primary_two_thirds,ce,False,3,2,-0.03474846280415841,0.028104547357988167,-0.10456402877025259,0.035067103161935766,"[2000, 2001, 2002]","[-0.06702933387756316, -0.015722788238525354, -0.021493266296386704]"
vit_cifar100,decreasing_ild,dense,primary_two_thirds,accuracy,False,3,2,0.020933339993158977,0.002302894728844676,0.015212632350844715,0.02665404763547324,"[2000, 2001, 2002]","[0.022900015115737915, 0.021499991416931152, 0.01840001344680786]"
vit_cifar100,decreasing_ild,dense,primary_two_thirds,excess_ce,True,3,2,0.4833443219502769,0.038086770571565724,0.3887315388513575,0.5779571050491962,"[2000, 2001, 2002]","[0.5228499080657962, 0.446855830764771, 0.4803272270202634]"
vit_cifar100,decreasing_ild,dense,primary_two_thirds,accuracy_change,False,3,2,0.007300019264221191,0.0021517431999608172,0.0019547928350091785,0.012645245693433204,"[2000, 2001, 2002]","[0.0051000118255615234, 0.009400010108947754, 0.007400035858154297]"
vit_cifar100,decreasing_ild,dense,prefix_4,ce,False,3,2,-0.5899993133544923,0.012182399042268418,-0.6202620702360412,-0.5597365564729434,"[2000, 2001, 2002]","[-0.5904371978759766, -0.577603875732422, -0.6019568664550783]"
vit_cifar100,decreasing_ild,dense,prefix_4,accuracy,False,3,2,0.07300000389417012,0.0017435549062992186,0.06866877339877338,0.07733123438956686,"[2000, 2001, 2002]","[0.0737999975681305, 0.07420000433921814, 0.07100000977516174]"
vit_cifar100,decreasing_ild,dense,prefix_4,excess_ce,False,3,2,-0.07190652860005702,0.06223651524551354,-0.22651060317477073,0.08269754597465669,"[2000, 2001, 2002]","[-0.0005579559326172046, -0.11502525672912567, -0.10013637313842816]"
vit_cifar100,decreasing_ild,dense,prefix_4,accuracy_change,False,3,2,0.05936668316523234,0.00309894109895234,0.05166848671456248,0.0670648796159022,"[2000, 2001, 2002]","[0.0559999942779541, 0.06210002303123474, 0.06000003218650818]"
vit_cifar100,decreasing_ild,dense,prefix_6,ce,False,3,2,-0.2569999547322592,0.015645040236930894,-0.29586438918803026,-0.21813552027648805,"[2000, 2001, 2002]","[-0.27457549743652354, -0.24459382629394533, -0.2518305404663086]"
vit_cifar100,decreasing_ild,dense,prefix_6,accuracy,False,3,2,0.03606666127840678,0.003448667975843055,0.027499695104009632,0.04463362745280392,"[2000, 2001, 2002]","[0.03979998826980591, 0.03540000319480896, 0.03299999237060547]"
vit_cifar100,decreasing_ild,dense,prefix_6,excess_ce,False,3,2,0.26109283002217615,0.04960040328323882,0.13787859770394678,0.3843070623404055,"[2000, 2001, 2002]","[0.31530374450683585, 0.217984792709351, 0.24998995285034153]"
vit_cifar100,decreasing_ild,dense,prefix_6,accuracy_change,False,3,2,0.022433340549468994,0.0007505680552845762,0.020568826138036237,0.02429785496090175,"[2000, 2001, 2002]","[0.021999984979629517, 0.02330002188682556, 0.022000014781951904]"
vit_cifar100,decreasing_ild,dense,prefix_10,ce,False,3,2,-0.10901940307617182,0.043506572079793054,-0.217095719492351,-0.0009430866599926119,"[2000, 2001, 2002]","[-0.15648382148742668, -0.07103347320556619, -0.0995409145355226]"
vit_cifar100,decreasing_ild,dense,prefix_10,accuracy,False,3,2,0.01519999901453654,0.004539827766461435,0.003922441654623849,0.026477556374449228,"[2000, 2001, 2002]","[0.0203000009059906, 0.013700008392333984, 0.011599987745285034]"
vit_cifar100,decreasing_ild,dense,prefix_10,excess_ce,False,3,2,0.40907338167826346,0.021736563449533543,0.35507676468753413,0.4630699986689928,"[2000, 2001, 2002]","[0.4333954204559327, 0.39154514579773014, 0.4022795787811275]"
vit_cifar100,decreasing_ild,dense,prefix_10,accuracy_change,False,3,2,0.0015666782855987549,0.0009504326346704236,-0.0007943272647468738,0.0039276838359443835,"[2000, 2001, 2002]","[0.002499997615814209, 0.001600027084350586, 0.0006000101566314697]"
vit_cifar100,decreasing_ild,dense,random_keeps_first_0,ce,False,3,2,-1.6107761555989588,0.08328056325055098,-1.8176565434326994,-1.4038957677652182,"[2000, 2001, 2002]","[-1.7068684570312502, -1.5659478332519536, -1.5595121765136724]"
vit_cifar100,decreasing_ild,dense,random_keeps_first_0,accuracy,False,3,2,0.17843332886695862,0.007746821873915365,0.1591891565030798,0.19767750123083744,"[2000, 2001, 2002]","[0.18689998984336853, 0.17669999599456787, 0.17170000076293945]"
vit_cifar100,decreasing_ild,dense,random_keeps_first_0,excess_ce,False,3,2,-1.0926833708445234,0.03105945522752127,-1.1698393348843295,-1.0155274068047173,"[2000, 2001, 2002]","[-1.1169892150878908, -1.1033692142486573, -1.0576916831970222]"
vit_cifar100,decreasing_ild,dense,random_keeps_first_0,accuracy_change,False,3,2,0.16480000813802084,0.004203551382724446,0.15435780762454945,0.17524220865149223,"[2000, 2001, 2002]","[0.16909998655319214, 0.16460001468658447, 0.1607000231742859]"
vit_cifar100,decreasing_ild,dense,random_keeps_first_1,ce,False,3,2,-1.5502744628906253,0.10687752544382184,-1.8157729543934678,-1.2847759713877829,"[2000, 2001, 2002]","[-1.6734379272460944, -1.4954659301757816, -1.48191953125]"
vit_cifar100,decreasing_ild,dense,random_keeps_first_1,accuracy,False,3,2,0.17936666309833527,0.007129053334133059,0.1616571128613163,0.19707621333535424,"[2000, 2001, 2002]","[0.1875, 0.17419998347759247, 0.17640000581741333]"
vit_cifar100,decreasing_ild,dense,random_keeps_first_1,excess_ce,False,3,2,-1.03218167813619,0.05173343306736772,-1.1606946501816462,-0.903668706090734,"[2000, 2001, 2002]","[-1.083558685302735, -1.0328873111724852, -0.9800990379333498]"
vit_cifar100,decreasing_ild,dense,random_keeps_first_1,accuracy_change,False,3,2,0.1657333423693975,0.0038109451570554637,0.1562664297870125,0.17520025495178249,"[2000, 2001, 2002]","[0.1696999967098236, 0.16210000216960907, 0.16540002822875977]"
vit_cifar100,decreasing_ild,dense,random_keeps_first_2,ce,False,3,2,-1.3227125059763591,0.049571402944756676,-1.445854697460109,-1.1995703144926093,"[2000, 2001, 2002]","[-1.3650504608154295, -1.2681826656341557, -1.3349043914794922]"
vit_cifar100,decreasing_ild,dense,random_keeps_first_2,accuracy,False,3,2,0.18080000082651773,0.0008544078614001366,0.17867753403672346,0.182922467616312,"[2000, 2001, 2002]","[0.18090000748634338, 0.17989999055862427, 0.18160000443458557]"
vit_cifar100,decreasing_ild,dense,random_keeps_first_2,excess_ce,False,3,2,-0.8046197212219238,0.028968884653054236,-0.876582420058439,-0.7326570223854086,"[2000, 2001, 2002]","[-0.7751712188720701, -0.8056040466308594, -0.8330838981628421]"
vit_cifar100,decreasing_ild,dense,random_keeps_first_2,accuracy_change,False,3,2,0.16716668009757996,0.0037899095370252174,0.157752022892204,0.17658133730295592,"[2000, 2001, 2002]","[0.163100004196167, 0.16780000925064087, 0.170600026845932]"
vit_cifar100,decreasing_ild,dense,delete_first_only,ce,False,3,2,-0.249550109863281,0.40501613847244966,-1.2556659733453883,0.7565657536188263,"[2000, 2001, 2002]","[0.16769246826171802, -0.6411182373046866, -0.2752245605468744]"
vit_cifar100,decreasing_ild,dense,delete_first_only,accuracy,False,3,2,0.002399999958773454,0.005902541218174071,-0.012262725276966497,0.017062725194513406,"[2000, 2001, 2002]","[-0.000599999912083149, -0.0013999994844198227, 0.009199999272823334]"
vit_cifar100,decreasing_ild,dense,delete_first_only,excess_ce,False,3,2,0.2685426748911546,0.46946325918061327,-0.897668711561429,1.4347540613437382,"[2000, 2001, 2002]","[0.7575717102050774, -0.17853961830138942, 0.22659593276977574]"
vit_cifar100,decreasing_ild,dense,delete_first_only,accuracy_change,False,3,2,-0.011233320770164331,0.008528981023535585,-0.03242048417427329,0.009953842633944625,"[2000, 2001, 2002]","[-0.01840000320225954, -0.013499980792403221, -0.0017999783158302307]"
