config,seed,retained,layers,keeps_first,is_prefix,is_odd_layers,is_even_layers,ce,accuracy,perplexity,full_ce,excess_ce,perplexity_ratio_vs_full
constant_ild,101,1,4,False,False,False,False,4.700518012046814,0.095947265625,110.00414116593295,2.117009788751602,2.583508223295212,13.243517974985686
constant_ild,101,1,5,False,False,False,False,4.386783957481384,0.1214599609375,80.38149254669837,2.117009788751602,2.269774168729782,9.677215149497043
constant_ild,101,1,6,False,False,False,False,3.9905722439289093,0.1051025390625,54.085830797772275,2.117009788751602,1.8735624551773071,6.5114518850873715
constant_ild,101,2,"1,2",True,True,False,False,2.1352320313453674,0.379638671875,8.459009034415526,2.117009788751602,0.01822224259376526,1.0183892807168413
constant_ild,101,2,"1,3",True,False,False,False,2.136239528656006,0.3780517578125,8.467535757872588,2.117009788751602,0.019229739904403687,1.0194158222104108
constant_ild,101,2,"1,4",True,False,False,False,2.1567423045635223,0.3729248046875,8.642935694530305,2.117009788751602,0.039732515811920166,1.040532410998045
constant_ild,101,2,"1,5",True,False,False,False,2.154473155736923,0.375732421875,8.623345821714894,2.117009788751602,0.037463366985321045,1.0381739649431163
constant_ild,101,2,"1,6",True,False,False,False,2.169476956129074,0.366455078125,8.753704271767951,2.117009788751602,0.052467167377471924,1.0538679602615726
constant_ild,101,2,"2,3",False,False,False,False,5.339424014091492,0.0635986328125,208.3926444876492,2.117009788751602,3.2224142253398895,25.088616700020005
constant_ild,101,2,"2,4",False,False,False,False,4.809661030769348,0.0821533203125,122.69002232544206,2.117009788751602,2.692651242017746,14.770784979516607
constant_ild,101,2,"2,5",False,False,False,False,4.563664555549622,0.1085205078125,95.93439337992751,2.117009788751602,2.4466547667980194,11.549645764971256
constant_ild,101,2,"2,6",False,False,False,False,4.889163076877594,0.0704345703125,132.84234868098707,2.117009788751602,2.772153288125992,15.993034570782173
constant_ild,101,2,"3,4",False,False,False,False,4.535579323768616,0.0675048828125,93.27753754930797,2.117009788751602,2.4185695350170135,11.22978400725179
constant_ild,101,2,"3,5",False,False,False,False,4.504371225833893,0.0682373046875,90.4114777711774,2.117009788751602,2.3873614370822906,10.884735959180576
constant_ild,101,2,"3,6",False,False,False,False,4.640583753585815,0.0623779296875,103.60480961322014,2.117009788751602,2.5235739648342133,12.473095502267983
constant_ild,101,2,"4,5",False,False,False,False,4.901783049106598,0.110595703125,134.52943855490003,2.117009788751602,2.7847732603549957,16.19614515220001
constant_ild,101,2,"4,6",False,False,False,False,4.762576162815094,0.0975341796875,117.04707014385924,2.117009788751602,2.645566374063492,14.091423840411412
constant_ild,101,2,"5,6",False,False,False,False,4.421564102172852,0.0765380859375,83.22635813586795,2.117009788751602,2.3045543134212494,10.019711606150928
constant_ild,101,3,"1,2,3",True,True,False,False,2.1210763454437256,0.38134765625,8.340109497188202,2.117009788751602,0.004066556692123413,1.0040748363532213
constant_ild,101,3,"1,2,4",True,False,False,False,2.127136677503586,0.3828125,8.390806796224252,2.117009788751602,0.010126888751983643,1.0101783392209396
constant_ild,101,3,"1,2,5",True,False,False,False,2.1254322230815887,0.382568359375,8.376517229893027,2.117009788751602,0.008422434329986572,1.008458002817632
constant_ild,101,3,"1,2,6",True,False,False,False,2.1305868923664093,0.3804931640625,8.419806882039179,2.117009788751602,0.013577103614807129,1.013669691034566
constant_ild,101,3,"1,3,4",True,False,False,False,2.1275463700294495,0.3798828125,8.394245151340733,2.117009788751602,0.01053658127784729,1.0105922865260761
constant_ild,101,3,"1,3,5",True,False,True,False,2.127222865819931,0.3790283203125,8.391530016900935,2.117009788751602,0.010213077068328857,1.0102654085433307
constant_ild,101,3,"1,3,6",True,False,False,False,2.1316543221473694,0.37841796875,8.428799233152862,2.117009788751602,0.014644533395767212,1.0147522899471997
constant_ild,101,3,"1,4,5",True,False,False,False,2.1418096721172333,0.379150390625,8.51483275003455,2.117009788751602,0.024799883365631104,1.0251099584421994
constant_ild,101,3,"1,4,6",True,False,False,False,2.150843620300293,0.3763427734375,8.592103813757438,2.117009788751602,0.033833831548690796,1.0344127056889298
constant_ild,101,3,"1,5,6",True,False,False,False,2.1491853296756744,0.3748779296875,8.577867415862336,2.117009788751602,0.032175540924072266,1.0326987702913666
constant_ild,101,3,"2,3,4",False,False,False,False,5.25201290845871,0.071044921875,190.95024723977295,2.117009788751602,3.1350031197071075,22.988707559957305
constant_ild,101,3,"2,3,5",False,False,False,False,5.12089866399765,0.0760498046875,167.48581548333107,2.117009788751602,3.003888875246048,20.163799147913824
constant_ild,101,3,"2,3,6",False,False,False,False,5.24380761384964,0.0689697265625,189.38985470042576,2.117009788751602,3.1267978250980377,22.800850208189917
constant_ild,101,3,"2,4,5",False,False,False,False,4.733841180801392,0.0894775390625,113.73158797815715,2.117009788751602,2.6168313920497894,13.692269343209466
constant_ild,101,3,"2,4,6",False,False,False,True,4.815144240856171,0.0831298828125,123.36460524319516,2.117009788751602,2.6981344521045685,14.851998749309194
constant_ild,101,3,"2,5,6",False,False,False,False,4.5840471386909485,0.1087646484375,97.90984817352539,2.117009788751602,2.4670373499393463,11.787472912117668
constant_ild,101,3,"3,4,5",False,False,False,False,4.3967636823654175,0.0640869140625,81.18769387067175,2.117009788751602,2.2797538936138153,9.774274602098863
constant_ild,101,3,"3,4,6",False,False,False,False,4.61165326833725,0.0631103515625,100.65041430156106,2.117009788751602,2.4946434795856476,12.117412643418596
constant_ild,101,3,"3,5,6",False,False,False,False,4.592155694961548,0.0653076171875,98.70698312615247,2.117009788751602,2.4751459062099457,11.883440854430694
constant_ild,101,3,"4,5,6",False,False,False,False,4.808568179607391,0.1131591796875,122.55601363109935,2.117009788751602,2.691558390855789,14.754651527325429
constant_ild,101,4,"1,2,3,4",True,True,False,False,2.1183681786060333,0.3812255859375,8.317553645515641,2.117009788751602,0.0013583898544311523,1.0013593128838267
constant_ild,101,4,"1,2,3,5",True,False,False,False,2.1170132160186768,0.3828125,8.306291303256906,2.117009788751602,3.427267074584961e-06,1.0000034272729477
constant_ild,101,4,"1,2,3,6",True,False,False,False,2.118895500898361,0.381103515625,8.321940833599932,2.117009788751602,0.0018857121467590332,1.0018874912200069
constant_ild,101,4,"1,2,4,5",True,False,False,False,2.121286690235138,0.3858642578125,8.341863980297468,2.117009788751602,0.004276901483535767,1.004286060479405
constant_ild,101,4,"1,2,4,6",True,False,False,False,2.1248711347579956,0.3846435546875,8.37181858218441,2.117009788751602,0.007861346006393433,1.00789232751916
constant_ild,101,4,"1,2,5,6",True,False,False,False,2.1232165694236755,0.3831787109375,8.357978314344214,2.117009788751602,0.006206780672073364,1.0062260826489442
constant_ild,101,4,"1,3,4,5",True,False,False,False,2.122311383485794,0.3812255859375,8.350416212975203,2.117009788751602,0.0053015947341918945,1.0053156730557444
constant_ild,101,4,"1,3,4,6",True,False,False,False,2.125205785036087,0.3812255859375,8.374620682436733,2.117009788751602,0.008195996284484863,1.008229675410485
constant_ild,101,4,"1,3,5,6",True,False,False,False,2.1247022449970245,0.3797607421875,8.370404787136286,2.117009788751602,0.007692456245422363,1.0077221191985066
constant_ild,101,4,"1,4,5,6",True,False,False,False,2.139158755540848,0.3797607421875,8.492290530724771,2.117009788751602,0.022148966789245605,1.0223960761877595
constant_ild,101,4,"2,3,4,5",False,False,False,False,5.101165771484375,0.080810546875,164.21323086035252,2.117009788751602,2.984155982732773,19.76980913244975
constant_ild,101,4,"2,3,4,6",False,False,False,False,5.202816307544708,0.07421875,181.78347982132212,2.117009788751602,3.085806518793106,21.88511047904702
constant_ild,101,4,"2,3,5,6",False,False,False,False,5.080643057823181,0.0830078125,160.8774761920776,2.117009788751602,2.963633269071579,19.368214006655318
constant_ild,101,4,"2,4,5,6",False,False,False,False,4.74455201625824,0.0906982421875,114.95629541477098,2.117009788751602,2.6275422275066376,13.83971320104049
constant_ild,101,4,"3,4,5,6",False,False,False,False,4.458478093147278,0.0626220703125,86.35598327397267,2.117009788751602,2.3414683043956757,10.396490574034845
constant_ild,101,5,"1,2,3,4,5",True,True,False,False,2.116598427295685,0.384033203125,8.302846661743043,2.117009788751602,-0.0004113614559173584,0.9995887231416059
constant_ild,101,5,"1,2,3,4,6",True,False,False,False,2.1177974939346313,0.3829345703125,8.312808299323537,2.117009788751602,0.0007877051830291748,1.0007880155042321
constant_ild,101,5,"1,2,3,5,6",True,False,False,False,2.1163221895694733,0.3826904296875,8.300553419014781,2.117009788751602,-0.0006875991821289062,0.9993126371600161
constant_ild,101,5,"1,2,4,5,6",True,False,False,False,2.1207563877105713,0.3851318359375,8.337441441514507,2.117009788751602,0.003746598958969116,1.0037536262342355
constant_ild,101,5,"1,3,4,5,6",True,False,False,False,2.1212670505046844,0.38134765625,8.341700149946211,2.117009788751602,0.004257261753082275,1.0042663367655638
constant_ild,101,5,"2,3,4,5,6",False,False,False,False,5.058829307556152,0.0869140625,157.40613424509633,2.117009788751602,2.94181951880455,18.950295381184464
constant_ild,101,6,"1,2,3,4,5,6",True,True,False,False,2.117009788751602,0.38525390625,8.306262835426994,2.117009788751602,0.0,1.0
decreasing_ild,101,1,1,True,True,False,False,2.212413489818573,0.3560791015625,9.137743652334652,2.123603492975235,0.08880999684333801,1.092872987280654
decreasing_ild,101,1,2,False,False,False,False,4.402687311172485,0.062744140625,81.67004686244736,2.123603492975235,2.2790838181972504,9.767727294813048
decreasing_ild,101,1,3,False,False,False,False,4.911194562911987,0.0567626953125,135.80154103827144,2.123603492975235,2.7875910699367523,16.241847164742136
decreasing_ild,101,1,4,False,False,False,False,4.392510175704956,0.0972900390625,80.84309487066562,2.123603492975235,2.268906682729721,9.66882394098945
decreasing_ild,101,1,5,False,False,False,False,5.208752691745758,0.0450439453125,182.86582583127517,2.123603492975235,3.085149198770523,21.870729684642548
decreasing_ild,101,1,6,False,False,False,False,3.8311729431152344,0.12646484375,46.1165986700165,2.123603492975235,1.7075694501399994,5.5155393792259755
decreasing_ild,101,2,"1,2",True,True,False,False,2.1628906428813934,0.3653564453125,8.696239082957916,2.123603492975235,0.03928714990615845,1.0400690965182409
decreasing_ild,101,2,"1,3",True,False,False,False,2.179482251405716,0.3651123046875,8.841727281572602,2.123603492975235,0.05587875843048096,1.0574694667062894
decreasing_ild,101,2,"1,4",True,False,False,False,2.182582914829254,0.3623046875,8.869185048603933,2.123603492975235,0.058979421854019165,1.0607534121769986
decreasing_ild,101,2,"1,5",True,False,False,False,2.1802631616592407,0.3619384765625,8.848634573702258,2.123603492975235,0.05665966868400574,1.0582955779730274
decreasing_ild,101,2,"1,6",True,False,False,False,2.1934508681297302,0.3602294921875,8.966100620571464,2.123603492975235,0.06984737515449524,1.0723445023498015
decreasing_ild,101,2,"2,3",False,False,False,False,4.412291705608368,0.070068359375,82.45821709633472,2.123603492975235,2.288688212633133,9.861992355288244
decreasing_ild,101,2,"2,4",False,False,False,False,4.157138139009476,0.12060546875,63.88842093952465,2.123603492975235,2.0335346460342407,7.641047079164121
decreasing_ild,101,2,"2,5",False,False,False,False,4.237834393978119,0.06689453125,69.25770441560995,2.123603492975235,2.114230901002884,8.283212705091563
decreasing_ild,101,2,"2,6",False,False,False,False,4.3238778710365295,0.0543212890625,75.48076616635936,2.123603492975235,2.2002743780612946,9.027490104888818
decreasing_ild,101,2,"3,4",False,False,False,False,4.168364346027374,0.103515625,64.60968654258654,2.123603492975235,2.0447608530521393,7.727310354238559
decreasing_ild,101,2,"3,5",False,False,False,False,4.548790454864502,0.072998046875,94.51801534146499,2.123603492975235,2.425186961889267,11.30434270299034
decreasing_ild,101,2,"3,6",False,False,False,False,4.606111109256744,0.0789794921875,100.09413660758234,2.123603492975235,2.4825076162815094,11.971246102494643
decreasing_ild,101,2,"4,5",False,False,False,False,4.434947609901428,0.07373046875,84.34770578791257,2.123603492975235,2.3113441169261932,10.087974964274009
decreasing_ild,101,2,"4,6",False,False,False,False,4.526267349720001,0.0643310546875,92.41297119745546,2.123603492975235,2.4026638567447662,11.052579689105226
decreasing_ild,101,2,"5,6",False,False,False,False,4.714543402194977,0.042724609375,111.55786246792364,2.123603492975235,2.590939909219742,13.342306268223492
decreasing_ild,101,3,"1,2,3",True,True,False,False,2.1472708880901337,0.3720703125,8.561461299053112,2.123603492975235,0.02366739511489868,1.0239496905774235
decreasing_ild,101,3,"1,2,4",True,False,False,False,2.144432544708252,0.370849609375,8.537195385823724,2.123603492975235,0.020829051733016968,1.0210474904184903
decreasing_ild,101,3,"1,2,5",True,False,False,False,2.144159972667694,0.369873046875,8.53486870216563,2.123603492975235,0.020556479692459106,1.0207692193467004
decreasing_ild,101,3,"1,2,6",True,False,False,False,2.152064621448517,0.368408203125,8.60260118972959,2.123603492975235,0.02846112847328186,1.0288700163088764
decreasing_ild,101,3,"1,3,4",True,False,False,False,2.159023344516754,0.3687744140625,8.662673078485394,2.123603492975235,0.035419851541519165,1.0360546066206622
decreasing_ild,101,3,"1,3,5",True,False,True,False,2.1568655371665955,0.3685302734375,8.64400085162383,2.123603492975235,0.033262044191360474,1.0338214106451802
decreasing_ild,101,3,"1,3,6",True,False,False,False,2.167608141899109,0.366455078125,8.737360501152185,2.123603492975235,0.0440046489238739,1.0449872129431537
decreasing_ild,101,3,"1,4,5",True,False,False,False,2.159055382013321,0.36767578125,8.66295061329014,2.123603492975235,0.03545188903808594,1.0360877997482743
decreasing_ild,101,3,"1,4,6",True,False,False,False,2.1717464327812195,0.365478515625,8.773593159379034,2.123603492975235,0.0481429398059845,1.0493206342931143
decreasing_ild,101,3,"1,5,6",True,False,False,False,2.169079929590225,0.3658447265625,8.750229508691048,2.123603492975235,0.045476436614990234,1.0465263446202322
decreasing_ild,101,3,"2,3,4",False,False,False,False,4.526950299739838,0.08642578125,92.4761061945377,2.123603492975235,2.4033468067646027,11.06013062678617
decreasing_ild,101,3,"2,3,5",False,False,False,False,4.423741340637207,0.06982421875,83.40775916904408,2.123603492975235,2.300137847661972,9.975557467315152
decreasing_ild,101,3,"2,3,6",False,False,False,False,4.341669082641602,0.0731201171875,76.83567746750104,2.123603492975235,2.2180655896663666,9.18953732546287
decreasing_ild,101,3,"2,4,5",False,False,False,False,4.253593325614929,0.105224609375,70.35777706337463,2.123603492975235,2.129989832639694,8.414781254892276
decreasing_ild,101,3,"2,4,6",False,False,False,True,4.1679975390434265,0.115478515625,64.58599160433214,2.123603492975235,2.0443940460681915,7.724476442614554
decreasing_ild,101,3,"2,5,6",False,False,False,False,4.24848198890686,0.0714111328125,69.99907228617268,2.123603492975235,2.1248784959316254,8.371880208821413
decreasing_ild,101,3,"3,4,5",False,False,False,False,4.3791879415512085,0.0794677734375,79.77322657255232,2.123603492975235,2.2555844485759735,9.540867827594077
decreasing_ild,101,3,"3,4,6",False,False,False,False,4.205824702978134,0.10498046875,67.07589255059031,2.123603492975235,2.082221210002899,8.022268281464713
decreasing_ild,101,3,"3,5,6",False,False,False,False,4.720533907413483,0.061767578125,112.22815611949143,2.123603492975235,2.5969304144382477,13.422473304333876
decreasing_ild,101,3,"4,5,6",False,False,False,False,4.458782911300659,0.076416015625,86.38231015757985,2.123603492975235,2.335179418325424,10.331313390040028
decreasing_ild,101,4,"1,2,3,4",True,True,False,False,2.134889245033264,0.3748779296875,8.456109898824957,2.123603492975235,0.011285752058029175,1.0113496764095795
decreasing_ild,101,4,"1,2,3,5",True,False,False,False,2.1339723467826843,0.373779296875,8.448360059901832,2.123603492975235,0.01036885380744934,1.0104227966527046
decreasing_ild,101,4,"1,2,3,6",True,False,False,False,2.1399920880794525,0.373291015625,8.49937038227693,2.123603492975235,0.01638859510421753,1.0165236247692804
decreasing_ild,101,4,"1,2,4,5",True,False,False,False,2.1316401958465576,0.375244140625,8.428680166240401,2.123603492975235,0.008036702871322632,1.0080690838551656
decreasing_ild,101,4,"1,2,4,6",True,False,False,False,2.1387965381145477,0.3726806640625,8.489215032138558,2.123603492975235,0.015193045139312744,1.015309046174731
decreasing_ild,101,4,"1,2,5,6",True,False,False,False,2.1381500959396362,0.3739013671875,8.483729018896101,2.123603492975235,0.014546602964401245,1.0146529196834815
decreasing_ild,101,4,"1,3,4,5",True,False,False,False,2.141495943069458,0.370849609375,8.512161818660202,2.123603492975235,0.017892450094223022,1.0180534789459428
decreasing_ild,101,4,"1,3,4,6",True,False,False,False,2.151537746191025,0.37060546875,8.598069885833427,2.123603492975235,0.027934253215789795,1.028328072934922
decreasing_ild,101,4,"1,3,5,6",True,False,False,False,2.1495764553546906,0.3714599609375,8.581223096283487,2.123603492975235,0.025972962379455566,1.0263131990314691
decreasing_ild,101,4,"1,4,5,6",True,False,False,False,2.153290629386902,0.3701171875,8.613154514987343,2.123603492975235,0.02968713641166687,1.0301321926774636
decreasing_ild,101,4,"2,3,4,5",False,False,False,False,4.619922995567322,0.080810546875,101.48621694008723,2.123603492975235,2.496319502592087,12.13773873452756
decreasing_ild,101,4,"2,3,4,6",False,False,False,False,4.5202091336250305,0.090087890625,91.85480589810975,2.123603492975235,2.3966056406497955,10.985823189765645
decreasing_ild,101,4,"2,3,5,6",False,False,False,False,4.429799318313599,0.0760498046875,83.91457510195899,2.123603492975235,2.3061958253383636,10.036172588911896
decreasing_ild,101,4,"2,4,5,6",False,False,False,False,4.301670551300049,0.102783203125,73.82301588160539,2.123603492975235,2.178067058324814,8.82922338010479
decreasing_ild,101,4,"3,4,5,6",False,False,False,False,4.476365864276886,0.072509765625,87.91459784961071,2.123603492975235,2.352762371301651,10.51457480457263
decreasing_ild,101,5,"1,2,3,4,5",True,True,False,False,2.125217229127884,0.3743896484375,8.374716522912989,2.123603492975235,0.0016137361526489258,1.0016150389255172
decreasing_ild,101,5,"1,2,3,4,6",True,False,False,False,2.1307719349861145,0.3758544921875,8.421365049321276,2.123603492975235,0.007168442010879517,1.0071941967950901
decreasing_ild,101,5,"1,2,3,5,6",True,False,False,False,2.129783868789673,0.3746337890625,8.413048292617846,2.123603492975235,0.006180375814437866,1.0061995137432582
decreasing_ild,101,5,"1,2,4,5,6",True,False,False,False,2.1291531026363373,0.375244140625,8.407743299789336,2.123603492975235,0.005549609661102295,1.0055650372706646
decreasing_ild,101,5,"1,3,4,5,6",True,False,False,False,2.1377586722373962,0.3758544921875,8.480408936096664,2.123603492975235,0.014155179262161255,1.0142558381997924
decreasing_ild,101,5,"2,3,4,5,6",False,False,False,False,4.650883138179779,0.084228515625,104.6773893675609,2.123603492975235,2.527279645204544,12.519402554003362
decreasing_ild,101,6,"1,2,3,4,5,6",True,True,False,False,2.123603492975235,0.375732421875,8.361212838713932,2.123603492975235,0.0,1.0
alternating,101,1,1,True,True,False,False,2.274780124425888,0.34765625,9.725780315914276,2.102330893278122,0.1724492311477661,1.1882114949498592
alternating,101,1,2,False,False,False,False,3.99947252869606,0.1004638671875,54.5693586697301,2.102330893278122,1.8971416354179382,6.666811005109542
alternating,101,1,3,False,False,False,False,5.05693793296814,0.037841796875,157.10870164968122,2.102330893278122,2.9546070396900177,19.194178687270746
alternating,101,1,4,False,False,False,False,3.679739326238632,0.1429443359375,39.636060644790284,2.102330893278122,1.5774084329605103,4.842390157179102
alternating,101,1,5,False,False,False,False,6.520761668682098,0.0198974609375,679.0954341288428,2.102330893278122,4.418430775403976,82.96599088090777
alternating,101,1,6,False,False,False,False,4.332598984241486,0.060302734375,76.14192128672249,2.102330893278122,2.2302680909633636,9.302359623773398
alternating,101,2,"1,2",True,True,False,False,2.259816199541092,0.3504638671875,9.581327952438729,2.102330893278122,0.15748530626296997,1.1705635579022307
alternating,101,2,"1,3",True,False,False,False,2.1520535349845886,0.37451171875,8.602505817830481,2.102330893278122,0.049722641706466675,1.0509795580508474
alternating,101,2,"1,4",True,False,False,False,2.256752699613571,0.3499755859375,9.552020469607612,2.102330893278122,0.15442180633544922,1.1669830238106886
alternating,101,2,"1,5",True,False,False,False,2.1613237857818604,0.3656005859375,8.682623988250917,2.102330893278122,0.0589928925037384,1.0607677013108943
alternating,101,2,"1,6",True,False,False,False,2.259166717529297,0.351806640625,9.57510707267794,2.102330893278122,0.15683582425117493,1.1698035447618582
alternating,101,2,"2,3",False,False,False,False,4.734719216823578,0.086181640625,113.83149226262428,2.102330893278122,2.632388323545456,13.906944553582726
alternating,101,2,"2,4",False,False,False,False,3.854847341775894,0.119873046875,47.221407654777934,2.102330893278122,1.7525164484977722,5.7691020731066
alternating,101,2,"2,5",False,False,False,False,4.6877676248550415,0.0601806640625,108.61044970748897,2.102330893278122,2.5854367315769196,13.269082852194812
alternating,101,2,"2,6",False,False,False,False,4.418695271015167,0.115966796875,82.98793792369416,2.102330893278122,2.3163643777370453,10.138746566357039
alternating,101,2,"3,4",False,False,False,False,4.657115638256073,0.069091796875,105.33182848227551,2.102330893278122,2.554784744977951,12.868529343803234
alternating,101,2,"3,5",False,False,False,False,4.430297136306763,0.0594482421875,83.95635968702967,2.102330893278122,2.3279662430286407,10.257059939040566
alternating,101,2,"3,6",False,False,False,False,4.696265339851379,0.0604248046875,109.53732292942365,2.102330893278122,2.5939344465732574,13.38232018440783
alternating,101,2,"4,5",False,False,False,False,3.9775514602661133,0.08349609375,53.386155938479234,2.102330893278122,1.8752205669879913,6.522257556392644
alternating,101,2,"4,6",False,False,False,False,4.4948336482048035,0.125244140625,89.55327039867993,2.102330893278122,2.3925027549266815,10.940841952182373
alternating,101,2,"5,6",False,False,False,False,4.704444408416748,0.0364990234375,110.43691008164956,2.102330893278122,2.602113515138626,13.492223941254464
alternating,101,3,"1,2,3",True,True,False,False,2.148065507411957,0.374267578125,8.568267105278835,2.102330893278122,0.04573461413383484,1.0467965690767307
alternating,101,3,"1,2,4",True,False,False,False,2.244362086057663,0.3531494140625,9.434395304161026,2.102330893278122,0.14203119277954102,1.1526126011670352
alternating,101,3,"1,2,5",True,False,False,False,2.154399186372757,0.369873046875,8.622707981898069,2.102330893278122,0.05206829309463501,1.0534476832591346
alternating,101,3,"1,2,6",True,False,False,False,2.2452445328235626,0.3543701171875,9.442724330205957,2.102330893278122,0.14291363954544067,1.1536301693381084
alternating,101,3,"1,3,4",True,False,False,False,2.1467337608337402,0.3759765625,8.55686393962889,2.102330893278122,0.044402867555618286,1.0454034291883139
alternating,101,3,"1,3,5",True,False,True,False,2.1046237349510193,0.3829345703125,8.204015544468948,2.102330893278122,0.002292841672897339,1.0022954722444763
alternating,101,3,"1,3,6",True,False,False,False,2.1428463757038116,0.37646484375,8.523664684943911,2.102330893278122,0.0405154824256897,1.0413474321619454
alternating,101,3,"1,4,5",True,False,False,False,2.1554635167121887,0.3668212890625,8.631890277242215,2.102330893278122,0.05313262343406677,1.0545694964734518
alternating,101,3,"1,4,6",True,False,False,False,2.2444708347320557,0.3533935546875,9.435421337932945,2.102330893278122,0.14213994145393372,1.152737953075304
alternating,101,3,"1,5,6",True,False,False,False,2.1567119359970093,0.3680419921875,8.642673224948231,2.102330893278122,0.05438104271888733,1.0558868635121423
alternating,101,3,"2,3,4",False,False,False,False,4.674755275249481,0.0953369140625,107.2063278396436,2.102330893278122,2.5724243819713593,13.097539419226834
alternating,101,3,"2,3,5",False,False,False,False,4.463359773159027,0.06982421875,86.7785761938944,2.102330893278122,2.361028879880905,10.601853876983698
alternating,101,3,"2,3,6",False,False,False,False,4.5706223249435425,0.0985107421875,96.60421027959094,2.102330893278122,2.4682914316654205,11.802264639572293
alternating,101,3,"2,4,5",False,False,False,False,4.155760735273361,0.0623779296875,63.8004813678789,2.102330893278122,2.0534298419952393,7.794589522097551
alternating,101,3,"2,4,6",False,False,False,True,4.302652895450592,0.099365234375,73.89557112070486,2.102330893278122,2.20032200217247,9.027920041318797
alternating,101,3,"2,5,6",False,False,False,False,4.261115550994873,0.0743408203125,70.88901967803855,2.102330893278122,2.158784657716751,8.660605659511443
alternating,101,3,"3,4,5",False,False,False,False,4.582991302013397,0.0535888671875,97.80652592004128,2.102330893278122,2.4806604087352753,11.949153137783945
alternating,101,3,"3,4,6",False,False,False,False,4.655468463897705,0.0789794921875,105.15847140913814,2.102330893278122,2.553137570619583,12.847350079996954
alternating,101,3,"3,5,6",False,False,False,False,4.369592249393463,0.06298828125,79.01140818082219,2.102330893278122,2.267261356115341,9.652928647689984
alternating,101,3,"4,5,6",False,False,False,False,3.9676594734191895,0.0799560546875,52.86066415005969,2.102330893278122,1.8653285801410675,6.458057526860806
alternating,101,4,"1,2,3,4",True,True,False,False,2.1433149874210358,0.374755859375,8.52765991012052,2.102330893278122,0.04098409414291382,1.0418355341265755
alternating,101,4,"1,2,3,5",True,False,False,False,2.1044432520866394,0.3818359375,8.202534993855092,2.102330893278122,0.002112358808517456,1.0021145914101273
alternating,101,4,"1,2,3,6",True,False,False,False,2.139251172542572,0.3773193359375,8.493075399020421,2.102330893278122,0.03692027926445007,1.037610298484648
alternating,101,4,"1,2,4,5",True,False,False,False,2.1492308974266052,0.3704833984375,8.578258298894022,2.102330893278122,0.046900004148483276,1.048017206466865
alternating,101,4,"1,2,4,6",True,False,False,False,2.232400566339493,0.3563232421875,9.322217842667039,2.102330893278122,0.13006967306137085,1.1389077317486558
alternating,101,4,"1,2,5,6",True,False,False,False,2.1500144302845,0.369873046875,8.584982280020789,2.102330893278122,0.047683537006378174,1.0488386841691297
alternating,101,4,"1,3,4,5",True,False,False,False,2.10346782207489,0.3826904296875,8.194537895988374,2.102330893278122,0.0011369287967681885,1.001137575345316
alternating,101,4,"1,3,4,6",True,False,False,False,2.138397455215454,0.376953125,8.485827807529168,2.102330893278122,0.03606656193733215,1.0367248506089113
alternating,101,4,"1,3,5,6",True,False,False,False,2.1024876832962036,0.3807373046875,8.186510046469088,2.102330893278122,0.00015679001808166504,1.000156802310279
alternating,101,4,"1,4,5,6",True,False,False,False,2.1519091427326202,0.369140625,8.601263772315905,2.102330893278122,0.04957824945449829,1.0508278157011612
alternating,101,4,"2,3,4,5",False,False,False,False,4.632209539413452,0.074462890625,102.74082340011822,2.102330893278122,2.52987864613533,12.55198281261589
alternating,101,4,"2,3,4,6",False,False,False,False,4.651428997516632,0.098876953125,104.73454409570643,2.102330893278122,2.54909810423851,12.795558317230261
alternating,101,4,"2,3,5,6",False,False,False,False,4.439408123493195,0.0740966796875,84.72478022364179,2.102330893278122,2.3370772302150726,10.350938896296473
alternating,101,4,"2,4,5,6",False,False,False,False,4.12549501657486,0.0645751953125,61.89844242273557,2.102330893278122,2.0231641232967377,7.562214898668772
alternating,101,4,"3,4,5,6",False,False,False,False,4.56153804063797,0.0565185546875,95.73060421900527,2.102330893278122,2.459207147359848,11.695535027188676
alternating,101,5,"1,2,3,4,5",True,True,False,False,2.103670358657837,0.3829345703125,8.196197757778348,2.102330893278122,0.0013394653797149658,1.0013403628641384
alternating,101,5,"1,2,3,4,6",True,False,False,False,2.1353489458560944,0.3778076171875,8.459998073133383,2.102330893278122,0.03301805257797241,1.0335691976614194
alternating,101,5,"1,2,3,5,6",True,False,False,False,2.1026010513305664,0.3819580078125,8.187438187631123,2.102330893278122,0.000270158052444458,1.0002701945484176
alternating,101,5,"1,2,4,5,6",True,False,False,False,2.1458469331264496,0.372802734375,8.549278839435335,2.102330893278122,0.04351603984832764,1.0444767474262775
alternating,101,5,"1,3,4,5,6",True,False,False,False,2.1018518209457397,0.3819580078125,8.181306207586792,2.102330893278122,-0.00047907233238220215,0.9995210424044445
alternating,101,5,"2,3,4,5,6",False,False,False,False,4.618072807788849,0.0770263671875,101.29862197828855,2.102330893278122,2.515741914510727,12.375787149976153
alternating,101,6,"1,2,3,4,5,6",True,True,False,False,2.102330893278122,0.38037109375,8.185226584030556,2.102330893278122,0.0,1.0
dense4,101,1,1,True,True,False,False,2.262321501970291,0.3544921875,9.605362170554466,2.107484132051468,0.15483736991882324,1.167468080236713
dense4,101,1,2,False,False,False,False,5.269767343997955,0.06640625,194.37073566618142,2.107484132051468,3.1622832119464874,23.624474079491733
