treatment,seed,retained_depth,mask_group,n_masks,ce,accuracy,excess_ce,accuracy_change
dense6,2705,6,keeps_first,1,0.0690537840127945,0.9833333492279053,0.0,0.0
constant_ild,2701,1,prefix,1,0.3134046494960785,0.9388889074325562,0.2260333150625229,-0.041666626930236816
constant_ild,2701,1,all_masks,6,0.484827180703481,0.847222218910853,0.3974558462699254,-0.1333333154519399
constant_ild,2701,1,keeps_first,1,0.3134046494960785,0.9388889074325562,0.2260333150625229,-0.041666626930236816
constant_ild,2701,1,drops_first,5,0.5191116869449616,0.8288888812065125,0.43174035251140597,-0.15166665315628053
constant_ild,2701,2,prefix,1,0.10084288567304611,0.9861111044883728,0.013471551239490509,0.005555570125579834
constant_ild,2701,2,all_masks,15,0.24051147053639094,0.9283333381017049,0.15314013610283533,-0.05222219626108805
constant_ild,2701,2,keeps_first,5,0.10728671103715896,0.9766666769981385,0.019915376603603364,-0.003888857364654541
constant_ild,2701,2,drops_first,10,0.3071238502860069,0.9041666686534882,0.2197525158524513,-0.07638886570930481
constant_ild,2701,3,prefix,1,0.07783479988574982,0.9777777791023254,-0.009536534547805786,-0.0027777552604675293
constant_ild,2701,3,all_masks,20,0.1722611330449581,0.9519444465637207,0.08488979861140251,-0.028611087799072267
constant_ild,2701,3,keeps_first,10,0.07818976193666458,0.9802777767181396,-0.009181572496891022,-0.0002777576446533203
constant_ild,2701,3,drops_first,10,0.26633250415325166,0.9236111164093017,0.17896116971969606,-0.056944417953491214
constant_ild,2701,3,alternating,2,0.15984052047133446,0.9569444358348846,0.07246918603777885,-0.023611098527908325
constant_ild,2701,4,prefix,1,0.07844171673059464,0.980555534362793,-0.008929617702960968,0.0
constant_ild,2701,4,all_masks,15,0.14051781048377354,0.9625925898551941,0.053146476050217946,-0.017962944507598878
constant_ild,2701,4,keeps_first,10,0.07509933933615684,0.9808333277702331,-0.012271995097398758,0.00027779340744018557
constant_ild,2701,4,drops_first,5,0.27135475277900695,0.9261111140251159,0.18398341834545134,-0.054444420337677005
constant_ild,2701,5,prefix,1,0.08151387423276901,0.980555534362793,-0.005857460200786591,0.0
constant_ild,2701,5,all_masks,6,0.1140712487200896,0.9712962905565897,0.026699914286533993,-0.009259243806203207
constant_ild,2701,5,keeps_first,5,0.07902089804410935,0.9805555462837219,-0.00835043638944626,1.1920928955078126e-08
constant_ild,2701,5,drops_first,1,0.28932300209999084,0.925000011920929,0.20195166766643524,-0.055555522441864014
constant_ild,2701,6,prefix,1,0.0873713344335556,0.980555534362793,0.0,0.0
constant_ild,2701,6,all_masks,1,0.0873713344335556,0.980555534362793,0.0,0.0
constant_ild,2701,6,keeps_first,1,0.0873713344335556,0.980555534362793,0.0,0.0
constant_ild,2702,1,prefix,1,0.2884342670440674,0.9555555582046509,0.19754669815301895,-0.02499997615814209
constant_ild,2702,1,all_masks,6,0.4276274045308431,0.8916666607062022,0.33673983563979465,-0.08888887365659077
constant_ild,2702,1,keeps_first,1,0.2884342670440674,0.9555555582046509,0.19754669815301895,-0.02499997615814209
constant_ild,2702,1,drops_first,5,0.45546603202819824,0.8788888812065124,0.3645784631371498,-0.10166665315628051
constant_ild,2702,2,prefix,1,0.09972025454044342,0.980555534362793,0.008832685649394989,0.0
constant_ild,2702,2,all_masks,15,0.22943241745233536,0.9331481456756592,0.13854484856128693,-0.04740738868713379
constant_ild,2702,2,keeps_first,5,0.1122938022017479,0.9711111068725586,0.021406233310699463,-0.009444427490234376
constant_ild,2702,2,drops_first,10,0.2880017250776291,0.9141666650772095,0.19711415618658065,-0.06638886928558349
constant_ild,2702,3,prefix,1,0.07606340944766998,0.9833333492279053,-0.014824159443378448,0.0027778148651123047
constant_ild,2702,3,all_masks,20,0.16528190486133099,0.9548611164093017,0.07439433597028255,-0.02569441795349121
constant_ild,2702,3,keeps_first,10,0.08388455733656883,0.9783333361148834,-0.007003011554479599,-0.002222198247909546
constant_ild,2702,3,drops_first,10,0.24667925238609315,0.93138889670372,0.1557916834950447,-0.04916663765907288
constant_ild,2702,3,alternating,2,0.15289893746376038,0.9527778029441833,0.062011368572711945,-0.02777773141860962
constant_ild,2702,4,prefix,1,0.08085298538208008,0.980555534362793,-0.010034583508968353,0.0
constant_ild,2702,4,all_masks,15,0.13267082820336024,0.968148140112559,0.04178325931231181,-0.012407394250233968
constant_ild,2702,4,keeps_first,10,0.08200649097561837,0.9813888847827912,-0.00888107791543007,0.0008333504199981689
constant_ild,2702,4,drops_first,5,0.233999502658844,0.9416666507720948,0.14311193376779557,-0.03888888359069824
constant_ild,2702,5,prefix,1,0.08446309715509415,0.980555534362793,-0.006424471735954285,0.0
constant_ild,2702,5,all_masks,6,0.11047649383544922,0.9768518507480621,0.019588924944400787,-0.003703683614730835
constant_ild,2702,5,keeps_first,5,0.08617223501205444,0.9816666603088379,-0.004715333878993988,0.0011111259460449218
constant_ild,2702,5,drops_first,1,0.2319977879524231,0.9527778029441833,0.14111021906137466,-0.02777773141860962
constant_ild,2702,6,prefix,1,0.09088756889104843,0.980555534362793,0.0,0.0
constant_ild,2702,6,all_masks,1,0.09088756889104843,0.980555534362793,0.0,0.0
constant_ild,2702,6,keeps_first,1,0.09088756889104843,0.980555534362793,0.0,0.0
constant_ild,2703,1,prefix,1,0.3020600378513336,0.9611111283302307,0.21802804619073868,-0.02499997615814209
constant_ild,2703,1,all_masks,6,0.43634026249249774,0.892592598994573,0.3523082708319028,-0.09351850549379985
constant_ild,2703,1,keeps_first,1,0.3020600378513336,0.9611111283302307,0.21802804619073868,-0.02499997615814209
constant_ild,2703,1,drops_first,5,0.4631963074207306,0.8788888931274415,0.37916431576013565,-0.1072222113609314
constant_ild,2703,2,prefix,1,0.10771623253822327,0.9777777791023254,0.023684240877628326,-0.008333325386047363
constant_ild,2703,2,all_masks,15,0.23390323867400487,0.9362962961196899,0.14987124701340993,-0.049814808368682864
constant_ild,2703,2,keeps_first,5,0.10706846565008163,0.9777777791023254,0.023036473989486696,-0.008333325386047363
constant_ild,2703,2,drops_first,10,0.29732062518596647,0.9155555546283722,0.21328863352537156,-0.07055554986000061
constant_ild,2703,3,prefix,1,0.08270329236984253,0.9777777791023254,-0.0013286992907524109,-0.008333325386047363
constant_ild,2703,3,all_masks,20,0.16734511777758598,0.9572222173213959,0.08331312611699104,-0.028888887166976927
constant_ild,2703,3,keeps_first,10,0.08125680834054946,0.9811111092567444,-0.002775183320045471,-0.004999995231628418
constant_ild,2703,3,drops_first,10,0.2534334272146225,0.9333333253860474,0.16940143555402756,-0.05277777910232544
constant_ild,2703,3,alternating,2,0.1584402099251747,0.9611110985279083,0.07440821826457977,-0.025000005960464478
constant_ild,2703,4,prefix,1,0.07932719588279724,0.9833333492279053,-0.004704795777797699,-0.0027777552604675293
constant_ild,2703,4,all_masks,15,0.13324741423130035,0.9700000007947286,0.049215422570705415,-0.016111103693644206
constant_ild,2703,4,keeps_first,10,0.07847239226102828,0.9850000023841858,-0.005559599399566651,-0.0011111021041870118
constant_ild,2703,4,drops_first,5,0.24279745817184448,0.9399999976158142,0.15876546651124954,-0.046111106872558594
