treatment,seed,lr,model_depth,retained_depth,mask,is_prefix,keeps_first,is_alternating,ce,accuracy,excess_ce,accuracy_change,full_ce,full_accuracy
constant_ild,2701,0.001,6,3,001011,False,False,False,0.2879747748374939,0.9055555462837219,0.2006034404039383,-0.07499998807907104,0.0873713344335556,0.980555534362793
constant_ild,2701,0.001,6,3,000111,False,False,False,0.33325397968292236,0.9111111164093018,0.24588264524936676,-0.06944441795349121,0.0873713344335556,0.980555534362793
constant_ild,2701,0.001,6,4,111100,True,True,False,0.07844171673059464,0.980555534362793,-0.008929617702960968,0.0,0.0873713344335556,0.980555534362793
constant_ild,2701,0.001,6,4,111010,False,True,False,0.07756217569112778,0.9777777791023254,-0.009809158742427826,-0.0027777552604675293,0.0873713344335556,0.980555534362793
constant_ild,2701,0.001,6,4,111001,False,True,False,0.080568328499794,0.9777777791023254,-0.006803005933761597,-0.0027777552604675293,0.0873713344335556,0.980555534362793
constant_ild,2701,0.001,6,4,110110,False,True,False,0.07051216810941696,0.9833333492279053,-0.01685916632413864,0.0027778148651123047,0.0873713344335556,0.980555534362793
constant_ild,2701,0.001,6,4,110101,False,True,False,0.07104737311601639,0.9833333492279053,-0.016323961317539215,0.0027778148651123047,0.0873713344335556,0.980555534362793
constant_ild,2701,0.001,6,4,110011,False,True,False,0.07451965659856796,0.9833333492279053,-0.01285167783498764,0.0027778148651123047,0.0873713344335556,0.980555534362793
constant_ild,2701,0.001,6,4,101110,False,True,False,0.06939681619405746,0.980555534362793,-0.01797451823949814,0.0,0.0873713344335556,0.980555534362793
constant_ild,2701,0.001,6,4,101101,False,True,False,0.07002405822277069,0.980555534362793,-0.017347276210784912,0.0,0.0873713344335556,0.980555534362793
constant_ild,2701,0.001,6,4,101011,False,True,False,0.07262363284826279,0.980555534362793,-0.014747701585292816,0.0,0.0873713344335556,0.980555534362793
constant_ild,2701,0.001,6,4,100111,False,True,False,0.08629746735095978,0.980555534362793,-0.0010738670825958252,0.0,0.0873713344335556,0.980555534362793
constant_ild,2701,0.001,6,4,011110,False,False,False,0.2657284736633301,0.9277777671813965,0.17835713922977448,-0.052777767181396484,0.0873713344335556,0.980555534362793
constant_ild,2701,0.001,6,4,011101,False,False,False,0.2681691348552704,0.925000011920929,0.18079780042171478,-0.055555522441864014,0.0873713344335556,0.980555534362793
constant_ild,2701,0.001,6,4,011011,False,False,False,0.2705191373825073,0.925000011920929,0.18314780294895172,-0.055555522441864014,0.0873713344335556,0.980555534362793
constant_ild,2701,0.001,6,4,010111,False,False,False,0.27075719833374023,0.9333333373069763,0.18338586390018463,-0.04722219705581665,0.0873713344335556,0.980555534362793
constant_ild,2701,0.001,6,4,001111,False,False,False,0.28159981966018677,0.9194444417953491,0.19422848522663116,-0.06111109256744385,0.0873713344335556,0.980555534362793
constant_ild,2701,0.001,6,5,111110,True,True,False,0.08151387423276901,0.980555534362793,-0.005857460200786591,0.0,0.0873713344335556,0.980555534362793
constant_ild,2701,0.001,6,5,111101,False,True,False,0.08358792960643768,0.980555534362793,-0.00378340482711792,0.0,0.0873713344335556,0.980555534362793
constant_ild,2701,0.001,6,5,111011,False,True,False,0.0849253311753273,0.9777777791023254,-0.002446003258228302,-0.0027777552604675293,0.0873713344335556,0.980555534362793
constant_ild,2701,0.001,6,5,110111,False,True,False,0.07337809354066849,0.9833333492279053,-0.013993240892887115,0.0027778148651123047,0.0873713344335556,0.980555534362793
constant_ild,2701,0.001,6,5,101111,False,True,False,0.07169926166534424,0.980555534362793,-0.015672072768211365,0.0,0.0873713344335556,0.980555534362793
constant_ild,2701,0.001,6,5,011111,False,False,False,0.28932300209999084,0.925000011920929,0.20195166766643524,-0.055555522441864014,0.0873713344335556,0.980555534362793
constant_ild,2701,0.001,6,6,111111,True,True,False,0.0873713344335556,0.980555534362793,0.0,0.0,0.0873713344335556,0.980555534362793
decreasing_ild,2701,0.001,6,1,100000,True,True,False,0.18298229575157166,0.9777777791023254,0.09470976889133453,-0.0027777552604675293,0.08827252686023712,0.980555534362793
decreasing_ild,2701,0.001,6,1,010000,False,False,False,0.33584803342819214,0.9083333611488342,0.24757550656795502,-0.07222217321395874,0.08827252686023712,0.980555534362793
decreasing_ild,2701,0.001,6,1,001000,False,False,False,0.40631401538848877,0.8777777552604675,0.31804148852825165,-0.10277777910232544,0.08827252686023712,0.980555534362793
decreasing_ild,2701,0.001,6,1,000100,False,False,False,0.42472928762435913,0.894444465637207,0.336456760764122,-0.08611106872558594,0.08827252686023712,0.980555534362793
decreasing_ild,2701,0.001,6,1,000010,False,False,False,0.558504045009613,0.8027777671813965,0.4702315181493759,-0.17777776718139648,0.08827252686023712,0.980555534362793
decreasing_ild,2701,0.001,6,1,000001,False,False,False,0.617755115032196,0.8111110925674438,0.5294825881719589,-0.16944444179534912,0.08827252686023712,0.980555534362793
decreasing_ild,2701,0.001,6,2,110000,True,True,False,0.08133865147829056,0.980555534362793,-0.006933875381946564,0.0,0.08827252686023712,0.980555534362793
decreasing_ild,2701,0.001,6,2,101000,False,True,False,0.08419087529182434,0.9750000238418579,-0.004081651568412781,-0.005555510520935059,0.08827252686023712,0.980555534362793
decreasing_ild,2701,0.001,6,2,100100,False,True,False,0.08755792677402496,0.980555534362793,-0.0007146000862121582,0.0,0.08827252686023712,0.980555534362793
decreasing_ild,2701,0.001,6,2,100010,False,True,False,0.09901844710111618,0.9750000238418579,0.010745920240879059,-0.005555510520935059,0.08827252686023712,0.980555534362793
decreasing_ild,2701,0.001,6,2,100001,False,True,False,0.10239792615175247,0.9833333492279053,0.01412539929151535,0.0027778148651123047,0.08827252686023712,0.980555534362793
decreasing_ild,2701,0.001,6,2,011000,False,False,False,0.26090386509895325,0.9166666865348816,0.17263133823871613,-0.06388884782791138,0.08827252686023712,0.980555534362793
decreasing_ild,2701,0.001,6,2,010100,False,False,False,0.2567516565322876,0.9166666865348816,0.16847912967205048,-0.06388884782791138,0.08827252686023712,0.980555534362793
decreasing_ild,2701,0.001,6,2,010010,False,False,False,0.2643638253211975,0.9222221970558167,0.1760912984609604,-0.05833333730697632,0.08827252686023712,0.980555534362793
decreasing_ild,2701,0.001,6,2,010001,False,False,False,0.2504177391529083,0.9277777671813965,0.1621452122926712,-0.052777767181396484,0.08827252686023712,0.980555534362793
decreasing_ild,2701,0.001,6,2,001100,False,False,False,0.27715378999710083,0.9166666865348816,0.1888812631368637,-0.06388884782791138,0.08827252686023712,0.980555534362793
decreasing_ild,2701,0.001,6,2,001010,False,False,False,0.29796794056892395,0.9055555462837219,0.20969541370868683,-0.07499998807907104,0.08827252686023712,0.980555534362793
decreasing_ild,2701,0.001,6,2,001001,False,False,False,0.3089231252670288,0.9055555462837219,0.2206505984067917,-0.07499998807907104,0.08827252686023712,0.980555534362793
decreasing_ild,2701,0.001,6,2,000110,False,False,False,0.3420802354812622,0.9055555462837219,0.2538077086210251,-0.07499998807907104,0.08827252686023712,0.980555534362793
decreasing_ild,2701,0.001,6,2,000101,False,False,False,0.32690733671188354,0.9083333611488342,0.23863480985164642,-0.07222217321395874,0.08827252686023712,0.980555534362793
decreasing_ild,2701,0.001,6,2,000011,False,False,False,0.41337648034095764,0.8611111044883728,0.3251039534807205,-0.11944442987442017,0.08827252686023712,0.980555534362793
decreasing_ild,2701,0.001,6,3,111000,True,True,False,0.07891536504030228,0.980555534362793,-0.009357161819934845,0.0,0.08827252686023712,0.980555534362793
decreasing_ild,2701,0.001,6,3,110100,False,True,False,0.07258497923612595,0.980555534362793,-0.015687547624111176,0.0,0.08827252686023712,0.980555534362793
decreasing_ild,2701,0.001,6,3,110010,False,True,False,0.07324124872684479,0.980555534362793,-0.015031278133392334,0.0,0.08827252686023712,0.980555534362793
decreasing_ild,2701,0.001,6,3,110001,False,True,False,0.07461470365524292,0.9777777791023254,-0.013657823204994202,-0.0027777552604675293,0.08827252686023712,0.980555534362793
decreasing_ild,2701,0.001,6,3,101100,False,True,False,0.07109334319829941,0.9777777791023254,-0.017179183661937714,-0.0027777552604675293,0.08827252686023712,0.980555534362793
decreasing_ild,2701,0.001,6,3,101010,False,True,True,0.07384759187698364,0.9722222089767456,-0.014424934983253479,-0.008333325386047363,0.08827252686023712,0.980555534362793
decreasing_ild,2701,0.001,6,3,101001,False,True,False,0.07433327287435532,0.9750000238418579,-0.013939253985881805,-0.005555510520935059,0.08827252686023712,0.980555534362793
decreasing_ild,2701,0.001,6,3,100110,False,True,False,0.076823391020298,0.980555534362793,-0.011449135839939117,0.0,0.08827252686023712,0.980555534362793
decreasing_ild,2701,0.001,6,3,100101,False,True,False,0.07584480941295624,0.980555534362793,-0.012427717447280884,0.0,0.08827252686023712,0.980555534362793
decreasing_ild,2701,0.001,6,3,100011,False,True,False,0.0847945585846901,0.9777777791023254,-0.0034779682755470276,-0.0027777552604675293,0.08827252686023712,0.980555534362793
